,UniqueID,FeatureNam,FeatureSta,Count
501,10600040012_40001761012_40001762012,Gutter,Blocked,1
502,10600040012_40001761012_40001762012,Gutter,Open,6
503,10600040012_40001761012_80002896012,Gutter,Blocked,1
504,10600040012_40001762012_Pseudo,Gutter,Open,2
505,10600040012_40001765012_80002892012,Gutter,Blocked,4
506,10600040012_40001765012_80002892012,Gutter,Open,6
507,10600040012_40001924012_80002862012,Gutter,Blocked,1
508,10600040012_40001924012_80002862012,Gutter,Open,2
509,10600040012_40401922012_80002863012,Gutter,Open,7
510,10600040012_80002842012_40001129012,Gutter,Open,3
511,10600040012_80002843012_BC000059,Gutter,Blocked,2
512,10600040012_80002843012_BC000059,Gutter,Open,8
513,10600040012_80002846012_40001138012,Gutter,Open,2
514,10600040012_80002847012_80002842012,Gutter,Open,8
515,10600040012_80002850012_40001147012,Gutter,Blocked,1
516,10600040012_80002851012_80002846012,Gutter,Open,9
517,10600040012_80002854012_40001142012,Gutter,Open,4
518,10600040012_80002855012_40001168012,Gutter,Blocked,1
519,10600040012_80002855012_40001168012,Gutter,Open,2
520,10600040012_80002858012_20000064012,Gutter,Open,5
521,10600040012_80002859012_40001102012,Gutter,Blocked,20
522,10600040012_80002859012_40001102012,Gutter,Open,3
523,10600040012_80002862012_Pseudo,Gutter,Open,1
524,10600040012_80002866012_30000018012,Gutter,Open,5
525,10600040012_80002867012_40001924012,Gutter,Blocked,1
526,10600040012_80002867012_40001924012,Gutter,Open,7
527,10600040012_80002871012_40001708012,Gutter,Open,1
528,10600040012_80002879012_40001734012,Gutter,Open,3
529,10600040012_80002880012_40001843012,Gutter,Blocked,5
530,10600040012_80002880012_40001843012,Gutter,Open,16
531,10600040012_80002884012_80002879012,Gutter,Open,3
532,10600040012_80002892012_80002891012,Gutter,Open,2
533,10600040012_80002896012_40001765012,Gutter,Blocked,3
534,10600040012_80002896012_40001765012,Gutter,Open,3
535,10600040012_BC000018_40001002012,Gutter,Blocked,2
536,10600040012_BC000018_40001002012,Gutter,Open,3
537,10600040012_Pseudo_40001922012,Gutter,Open,6
538,10600040051_20000301051_80000269051,Gutter,Open,1
539,10600040051_30000096051_80005720051,Gutter,Blocked,1
540,10600040051_30600242051_80000271051,Gutter,Blocked,1
541,10600040051_30600242051_80000271051,Gutter,Open,1
542,10600040051_40001008051_40001122051,Gutter,Open,7
543,10600040051_40001116051_40001136051,Gutter,Open,7
544,10600040051_40001122051_40001116051,Gutter,Blocked,2
545,10600040051_40001122051_40001116051,Gutter,Open,19
546,10600040051_40001136051_80005719051,Gutter,Open,13
547,10600040051_40001143051_Pseudo,Gutter,Blocked,2
548,10600040051_40001143051_Pseudo,Gutter,Open,3
549,10600040051_40001176051_40001143051,Gutter,Open,7
550,10600040051_40001211051_80000275051,Gutter,Open,7
551,10600040051_40001308051_40001399051,Gutter,Open,3
552,10600040051_40001322051_80000259051,Gutter,Open,1
553,10600040051_40001517051_40001525051,Traffic-Lights,Ground-Mounted,2
554,10600040051_40001521051_40001517051,Gutter,Open,3
555,10600040051_40001525051_Pseudo,Traffic-Lights,Ground-Mounted,1
556,10600040051_80000259051_30000210051,Gutter,Blocked,1
557,10600040051_80000259051_30000210051,Gutter,Open,1
558,10600040051_80000260051_40001521051,Gutter,Open,2
559,10600040051_80000269051_40401356051,Gutter,Open,2
560,10600040051_80000271051_81005714051,Gutter,Open,3
561,10600040051_80000279051_80000276051,Gutter,Blocked,1
562,10600040051_80000279051_80000276051,Gutter,Open,1
563,10600040051_80005719051_30000096051,Gutter,Blocked,1
564,10600040051_80005719051_30000096051,Gutter,Open,1
565,10600040051_80005720051_40001005051,Gutter,Blocked,3
566,10600040051_80005720051_40001005051,Gutter,Open,3
567,10600040051_81005714051_81005714051,Gutter,Open,3
568,10600040051_BC000082_40001008051,Gutter,Open,3
569,10600040051_Pseudo_40001176051,Gutter,Blocked,4
570,10600040051_Pseudo_40001176051,Gutter,Open,2
571,10600040059_10600040012_Pseudo,Gutter,Open,3
572,10600040059_20000070059_80002951059,Gutter,Open,2
573,10600040059_20000221059_80002985059,Gutter,Open,3
574,10600040059_30400226059_Pseudo,Gutter,Open,1
575,10600040059_40001103059_80002957059,Gutter,Blocked,2
576,10600040059_40001168059_80002978059,Gutter,Open,5
577,10600040059_40001191059_50098793059,Gutter,Blocked,5
578,10600040059_40001191059_50098793059,Gutter,Open,1
579,10600040059_40001235059_80002955059,Gutter,Blocked,2
580,10600040059_40001235059_80002955059,Gutter,Open,2
581,10600040059_40001240059_40001235059,Gutter,Blocked,5
582,10600040059_40001240059_40001235059,Gutter,Open,6
583,10600040059_40001736059_40001741059,Gutter,Open,5
584,10600040059_40001741059_40001736059,Gutter,Open,15
585,10600040059_40001741059_80002990059,Gutter,Open,5
586,10600040059_40001760059_80002996059,Gutter,Open,2
587,10600040059_40001763059_40001803059,Gutter,Open,18
588,10600040059_40001803059_80002995059,Gutter,Open,13
589,10600040059_50098793059_80002963059,Gutter,Open,1
590,10600040059_80002951059_BC000011,Gutter,Blocked,10
591,10600040059_80002951059_BC000011,Gutter,Open,27
592,10600040059_80002955059_40001103059,Gutter,Open,1
593,10600040059_80002957059_20000070059,Gutter,Blocked,7
594,10600040059_80002957059_20000070059,Gutter,Open,1
595,10600040059_80002963059_40001240059,Gutter,Blocked,1
596,10600040059_80002971059_40001191059,Gutter,Blocked,2
597,10600040059_80002977059_40001168059,Gutter,Open,3
598,10600040059_80002978059_81006159059,Gutter,Open,6
599,10600040059_80002983059_20000221059,Gutter,Open,5
600,10600040059_80002985059_80002977059,Gutter,Blocked,1
601,10600040059_80002985059_80002977059,Gutter,Open,8
602,10600040059_80002990059_80002988059,Gutter,Open,2
603,10600040059_80002995059_40001760059,Gutter,Open,4
604,10600040059_80002996059_40001741059,Gutter,Open,7
605,10600040059_81006159059_81006160059,Gutter,Blocked,2
606,10600040059_81006159059_81006160059,Gutter,Open,9
607,10600040059_81006160059_80002974059,Gutter,Blocked,1
608,10600040059_81006160059_80002974059,Gutter,Open,5
609,10600040059_Pseudo_40001763059,Gutter,Open,9
610,10600040059_Pseudo_80002983059,Gutter,Blocked,1
611,10600040059_Pseudo_80002983059,Gutter,Open,16
612,10600240011_10600040011_80004846011,Gutter,Open,1
613,10600240011_20000019011_20400023011,Gutter,Blocked,1
614,10600240011_20400023011_50000913011,Traffic-Lights,Overhead,2
615,10600240011_20400023011_90000260011,Gutter,Blocked,1
616,10600240011_20400023011_90000260011,Traffic-Lights,Overhead,2
617,10600240011_21000074011_80004847011,Gutter,Open,1
618,10600240011_21600074011_21000074011,Gutter,Blocked,1
619,10600240011_30000081011_80004949011,Gutter,Blocked,1
620,10600240011_50000911011_80004943011,Gutter,Blocked,1
621,10600240011_50000911011_80004943011,Gutter,Open,2
622,10600240011_50092191011_80007075011,Gutter,Blocked,2
623,10600240011_50092191011_80007075011,Gutter,Open,1
624,10600240011_50094722011_80004932011,Gutter,Blocked,1
625,10600240011_80004906011_90000260011,Gutter,Open,2
626,10600240011_80004907011_20400023011,Gutter,Blocked,1
627,10600240011_80004926011_30000191011,Gutter,Blocked,1
628,10600240011_80004926011_30000191011,Gutter,Open,1
629,10600240011_80004932011_80004918011,Gutter,Blocked,4
630,10600240011_80004932011_80004918011,Gutter,Open,2
631,10600240011_80004938011_80004939011,Gutter,Blocked,1
632,10600240011_80004949011_80004952011,Gutter,Open,1
633,10600240011_80005846011_29000019011,Gutter,Blocked,2
634,10600240011_80005846011_29000019011,Gutter,Open,2
635,10600240011_80005847011_50092191011,Gutter,Blocked,1
636,10600240011_80005847011_50092191011,Gutter,Open,1
637,10600240011_80007075011_80004926011,Gutter,Blocked,3
638,10600240011_90000260011_20400023011,Gutter,Blocked,2
639,10600240011_90000260011_20400023011,Gutter,Open,1
640,20000013033_40001527033_80000543033,Gutter,Open,1
641,20000013096_20400013096_40001709096,Gutter,Blocked,1
642,20000013096_22600070096_Pseudo,Gutter,Open,1
643,20000013096_29000117096_80000552096,Traffic-Lights,Overhead,4
644,20000013096_30000111096_80000580096,Gutter,Open,1
645,20000013096_30000581096_Pseudo,Gutter,Blocked,1
646,20000013096_30400581096_50098011096,Traffic-Lights,Overhead,2
647,20000013096_40001003096_50097573096,Gutter,Open,2
648,20000013096_40001003096_50097573096,Traffic-Lights,Overhead,3
649,20000013096_40001006096_40001126096,Traffic-Lights,Overhead,2
650,20000013096_40001102096_40001202096,Gutter,Open,1
651,20000013096_40001130096_50097473096,Gutter,Open,1
652,20000013096_40001149096_40002125096,Gutter,Blocked,1
653,20000013096_40001202096_40001009096,Gutter,Open,3
654,20000013096_40001208096_40001006096,Traffic-Lights,Ground-Mounted,2
655,20000013096_40001208096_40001006096,Traffic-Lights,Overhead,3
656,20000013096_40001221096_50097671096,Traffic-Lights,Overhead,2
657,20000013096_40001222096_40001926096,Traffic-Lights,Overhead,2
658,20000013096_40001556096_80000574096,Gutter,Blocked,2
659,20000013096_40001560096_50098223096,Gutter,Blocked,1
660,20000013096_40001560096_50098223096,Gutter,Open,1
661,20000013096_40001565096_80006702096,Gutter,Blocked,1
662,20000013096_40001565096_80006702096,Gutter,Open,2
663,20000013096_40001571096_40001709096,Traffic-Lights,Overhead,2
664,20000013096_40001705096_Pseudo,Gutter,Open,7
665,20000013096_40001705096_Pseudo,Traffic-Lights,Overhead,3
666,20000013096_40001709096_40001560096,Traffic-Lights,Ground-Mounted,1
667,20000013096_40001709096_40001560096,Traffic-Lights,Overhead,14
668,20000013096_40001926096_40002108096,Traffic-Lights,Overhead,3
669,20000013096_40001927096_40001221096,Traffic-Lights,Overhead,3
670,20000013096_40002052096_Pseudo,Gutter,Blocked,2
671,20000013096_40002052096_Pseudo,Gutter,Open,4
672,20000013096_40002052096_Pseudo,Traffic-Lights,Overhead,2
673,20000013096_40002125096_20400117096,Traffic-Lights,Overhead,3
674,20000013096_50097468096_50099798096,Gutter,Blocked,3
675,20000013096_50097468096_50099798096,Gutter,Open,1
676,20000013096_50097473096_40001149096,Gutter,Open,1
677,20000013096_50097665096_40002052096,Gutter,Blocked,1
678,20000013096_50097665096_40002052096,Gutter,Open,3
679,20000013096_50097665096_40002052096,Traffic-Lights,Overhead,2
680,20000013096_50097666096_50097665096,Gutter,Blocked,1
681,20000013096_50097667096_50099330096,Gutter,Blocked,1
682,20000013096_50097668096_50097480096,Gutter,Blocked,2
683,20000013096_50097668096_50097480096,Gutter,Open,1
684,20000013096_50097669096_40001222096,Traffic-Lights,Overhead,2
685,20000013096_50097671096_50097670096,Traffic-Lights,Overhead,2
686,20000013096_50098031096_30000581096,Traffic-Lights,Ground-Mounted,2
687,20000013096_50098031096_30000581096,Traffic-Lights,Overhead,2
688,20000013096_50098223096_Pseudo,Gutter,Blocked,3
689,20000013096_50098223096_Pseudo,Gutter,Open,1
690,20000013096_50098223096_Pseudo,Traffic-Lights,Overhead,10
691,20000013096_50098369096_40001003096,Gutter,Open,5
692,20000013096_50098369096_40001003096,Traffic-Lights,Overhead,3
693,20000013096_50098388096_50097468096,Gutter,Blocked,1
694,20000013096_50098388096_50097468096,Gutter,Open,1
695,20000013096_50098831096_80006583096,Gutter,Open,1
696,20000013096_50098831096_80006583096,Traffic-Lights,Overhead,1
697,20000013096_50098931096_50098941096,Gutter,Open,1
698,20000013096_50098941096_50098388096,Gutter,Blocked,1
699,20000013096_50098941096_50098388096,Gutter,Open,3
700,20000013096_50099330096_50099390096,Gutter,Blocked,2
701,20000013096_50099431096_50099793096,Gutter,Open,2
702,20000013096_50099456096_40001571096,Traffic-Lights,Overhead,3
703,20000013096_50099746096_40001705096,Gutter,Open,1
704,20000013096_50099746096_40001705096,Traffic-Lights,Overhead,4
705,20000013096_50099793096_50098369096,Gutter,Open,1
706,20000013096_50099798096_50098928096,Gutter,Blocked,1
707,20000013096_50099798096_50098928096,Gutter,Open,3
708,20000013096_80000552096_50097668096,Gutter,Open,2
709,20000013096_80000553096_29000117096,Gutter,Open,1
710,20000013096_80000553096_29000117096,Traffic-Lights,Overhead,1
711,20000013096_80000555096_80000554096,Gutter,Open,1
712,20000013096_80000573096_40001556096,Gutter,Blocked,4
713,20000013096_80000573096_40001556096,Gutter,Open,1
714,20000013096_80000574096_80006701096,Gutter,Open,1
715,20000013096_80000578096_40401579096,Gutter,Blocked,2
716,20000013096_80000580096_20400013096,Traffic-Lights,Overhead,3
717,20000013096_80006581096_Pseudo,Gutter,Open,2
718,20000013096_80006581096_Pseudo,Traffic-Lights,Overhead,3
719,20000013096_80006583096_22000070096,Gutter,Open,2
720,20000013096_80006583096_22000070096,Traffic-Lights,Overhead,3
721,20000013096_80006701096_40001565096,Gutter,Open,1
722,20000013096_80006702096_40001560096,Gutter,Blocked,3
723,20000013096_80006702096_40001560096,Gutter,Open,1
724,20000013096_Pseudo_30000581096,Gutter,Blocked,2
725,20000013096_Pseudo_30000581096,Gutter,Open,2
726,20000013096_Pseudo_30000581096,Traffic-Lights,Overhead,2
727,20000013096_Pseudo_40001881096,Gutter,Open,1
728,20000013096_Pseudo_40002075096,Gutter,Blocked,1
729,20000013096_Pseudo_40002075096,Gutter,Open,1
730,20000013096_Pseudo_50098931096,Gutter,Blocked,2
731,20000013096_Pseudo_50098931096,Gutter,Open,9
732,20000019011_10000240011_10600240011,Gutter,Blocked,1
733,20000019011_10000240011_10600240011,Gutter,Open,1
734,20000019011_20600070011_80004918011,Gutter,Blocked,3
735,20000019011_29000019011_50097177011,Traffic-Lights,Overhead,3
736,20000019011_30000063011_Pseudo,Traffic-Lights,Ground-Mounted,2
737,20000019011_30000063011_Pseudo,Traffic-Lights,Overhead,4
738,20000019011_30000112011_50091426011,Gutter,Open,9
739,20000019011_30000112011_50091426011,Traffic-Lights,Ground-Mounted,8
740,20000019011_30000151011_40001153011,Traffic-Lights,Overhead,5
741,20000019011_40001129011_30000151011,Traffic-Lights,Overhead,3
742,20000019011_40001135011_50098236011,Traffic-Lights,Overhead,2
743,20000019011_40001153011_40001232011,Gutter,Open,3
744,20000019011_40001200011_40001200011,Gutter,Open,2
745,20000019011_40001200011_40001200011,Traffic-Lights,Overhead,4
746,20000019011_40001200011_40001204011,Traffic-Lights,Overhead,5
747,20000019011_40001229011_50090819011,Gutter,Blocked,1
748,20000019011_40001229011_50090819011,Gutter,Open,3
749,20000019011_40001229011_50090819011,Traffic-Lights,Ground-Mounted,1
750,20000019011_40001230011_40001229011,Gutter,Open,1
751,20000019011_40001232011_40003448011,Gutter,Open,6
752,20000019011_40001233011_40001233011,Gutter,Open,12
753,20000019011_40001233011_40001233011,Traffic-Lights,Ground-Mounted,2
754,20000019011_40001233011_50094280011,Gutter,Blocked,1
755,20000019011_40001233011_50094280011,Gutter,Open,2
756,20000019011_40001245011_40001224011,Gutter,Open,1
757,20000019011_40001245011_40001224011,Traffic-Lights,Overhead,2
758,20000019011_40001245011_80004804011,Gutter,Blocked,1
759,20000019011_40001245011_80004804011,Gutter,Open,1
760,20000019011_40001245011_80004804011,Traffic-Lights,Overhead,5
761,20000019011_40001332011_50096075011,Traffic-Lights,Ground-Mounted,2
762,20000019011_40001332011_50096075011,Traffic-Lights,Overhead,3
763,20000019011_40001517011_90000260011,Gutter,Blocked,2
764,20000019011_40001882011_40001720011,Gutter,Open,1
765,20000019011_40002137011_80004990011,Gutter,Blocked,3
766,20000019011_40002137011_80004990011,Gutter,Open,7
767,20000019011_40002147011_80004994011,Gutter,Blocked,3
768,20000019011_40002147011_80004994011,Gutter,Open,11
769,20000019011_40002207011_80004987011,Gutter,Open,2
770,20000019011_40003448011_40001230011,Gutter,Open,1
771,20000019011_50000917011_50094563011,Gutter,Open,2
772,20000019011_50000917011_50094563011,Traffic-Lights,Overhead,5
773,20000019011_50000917011_50095742011,Gutter,Open,1
774,20000019011_50000917011_50095742011,Traffic-Lights,Overhead,3
775,20000019011_50000918011_50092117011,Traffic-Lights,Overhead,5
776,20000019011_50000919011_50094736011,Gutter,Open,1
777,20000019011_50090128011_50096941011,Gutter,Blocked,1
778,20000019011_50090128011_50096941011,Gutter,Open,3
779,20000019011_50090819011_40001233011,Gutter,Open,8
780,20000019011_50090819011_40001233011,Traffic-Lights,Ground-Mounted,5
781,20000019011_50090819011_40001233011,Traffic-Lights,Overhead,3
782,20000019011_50091176011_50097343011,Traffic-Lights,Ground-Mounted,1
783,20000019011_50091176011_50097343011,Traffic-Lights,Overhead,5
784,20000019011_50091426011_50098610011,Gutter,Open,6
785,20000019011_50091426011_50098610011,Traffic-Lights,Ground-Mounted,4
786,20000019011_50093133011_50099721011,Gutter,Open,9
787,20000019011_50093133011_50099721011,Traffic-Lights,Ground-Mounted,5
788,20000019011_50093133011_50099721011,Traffic-Lights,Overhead,20
789,20000019011_50093549011_50091176011,Traffic-Lights,Overhead,2
790,20000019011_50093694011_80004908011,Gutter,Blocked,1
791,20000019011_50093694011_80004908011,Gutter,Open,1
792,20000019011_50093694011_80004908011,Traffic-Lights,Overhead,4
793,20000019011_50094280011_30000112011,Gutter,Blocked,1
794,20000019011_50094280011_30000112011,Traffic-Lights,Ground-Mounted,4
795,20000019011_50094479011_29000019011,Traffic-Lights,Overhead,5
796,20000019011_50094563011_50094736011,Gutter,Open,2
797,20000019011_50094958011_80004976011,Gutter,Blocked,2
798,20000019011_50094958011_80004976011,Gutter,Open,1
799,20000019011_50095637011_40001135011,Traffic-Lights,Overhead,2
800,20000019011_50096070011_50093694011,Gutter,Blocked,1
801,20000019011_50096070011_50093694011,Traffic-Lights,Overhead,2
802,20000019011_50096075011_50097202011,Traffic-Lights,Ground-Mounted,2
803,20000019011_50096075011_50097202011,Traffic-Lights,Overhead,2
804,20000019011_50096941011_40001245011,Gutter,Open,1
805,20000019011_50096941011_40001245011,Traffic-Lights,Overhead,4
806,20000019011_50097177011_50093549011,Traffic-Lights,Ground-Mounted,1
807,20000019011_50097202011_80004905011,Gutter,Open,1
808,20000019011_50097202011_80004905011,Traffic-Lights,Ground-Mounted,1
809,20000019011_50097202011_80004905011,Traffic-Lights,Overhead,3
810,20000019011_50097343011_Pseudo,Traffic-Lights,Overhead,3
